Result,Result Count,Machine,Materials
COLORED_ENDER_CHEST_SMALL_2_1_10,1,ancient_altar,"{'Magenta Wool': 1, 'Orange Wool': 1, 'Purple Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_1_10,1,ancient_altar,"{'Magenta Wool': 1, 'Orange Wool': 1, 'Purple Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_1_10': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_1_11,1,ancient_altar,"{'Magenta Wool': 1, 'Orange Wool': 1, 'Blue Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_1_11,1,ancient_altar,"{'Magenta Wool': 1, 'Orange Wool': 1, 'Blue Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_1_11': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_1_12,1,ancient_altar,"{'Magenta Wool': 1, 'Orange Wool': 1, 'Brown Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_1_12,1,ancient_altar,"{'Magenta Wool': 1, 'Orange Wool': 1, 'Brown Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_1_12': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_1_13,1,ancient_altar,"{'Magenta Wool': 1, 'Orange Wool': 1, 'Green Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_1_13,1,ancient_altar,"{'Magenta Wool': 1, 'Orange Wool': 1, 'Green Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_1_13': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_1_14,1,ancient_altar,"{'Magenta Wool': 1, 'Orange Wool': 1, 'Red Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_1_14,1,ancient_altar,"{'Magenta Wool': 1, 'Orange Wool': 1, 'Red Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_1_14': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_1_15,1,ancient_altar,"{'Magenta Wool': 1, 'Orange Wool': 1, 'Black Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_1_15,1,ancient_altar,"{'Magenta Wool': 1, 'Orange Wool': 1, 'Black Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_1_15': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_2_0,1,ancient_altar,"{'Magenta Wool': 2, 'White Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_2_0,1,ancient_altar,"{'Magenta Wool': 2, 'White Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_2_0': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_2_1,1,ancient_altar,"{'Magenta Wool': 2, 'Orange Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_2_1,1,ancient_altar,"{'Magenta Wool': 2, 'Orange Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_2_1': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_2_2,1,ancient_altar,"{'Magenta Wool': 3, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_2_2,1,ancient_altar,"{'Magenta Wool': 3, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_2_2': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_2_3,1,ancient_altar,"{'Magenta Wool': 2, 'Light Blue Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_2_3,1,ancient_altar,"{'Magenta Wool': 2, 'Light Blue Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_2_3': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_2_4,1,ancient_altar,"{'Magenta Wool': 2, 'Yellow Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_2_4,1,ancient_altar,"{'Magenta Wool': 2, 'Yellow Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_2_4': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_2_5,1,ancient_altar,"{'Magenta Wool': 2, 'Lime Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_2_5,1,ancient_altar,"{'Magenta Wool': 2, 'Lime Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_2_5': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_2_6,1,ancient_altar,"{'Magenta Wool': 2, 'Pink Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_2_6,1,ancient_altar,"{'Magenta Wool': 2, 'Pink Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_2_6': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_2_7,1,ancient_altar,"{'Magenta Wool': 2, 'Gray Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_2_7,1,ancient_altar,"{'Magenta Wool': 2, 'Gray Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_2_7': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_2_8,1,ancient_altar,"{'Magenta Wool': 2, 'Light Gray Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_2_8,1,ancient_altar,"{'Magenta Wool': 2, 'Light Gray Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_2_8': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_2_9,1,ancient_altar,"{'Magenta Wool': 2, 'Cyan Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_2_9,1,ancient_altar,"{'Magenta Wool': 2, 'Cyan Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_2_9': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_2_10,1,ancient_altar,"{'Magenta Wool': 2, 'Purple Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_2_10,1,ancient_altar,"{'Magenta Wool': 2, 'Purple Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_2_10': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_2_11,1,ancient_altar,"{'Magenta Wool': 2, 'Blue Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_2_11,1,ancient_altar,"{'Magenta Wool': 2, 'Blue Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_2_11': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_2_12,1,ancient_altar,"{'Magenta Wool': 2, 'Brown Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_2_12,1,ancient_altar,"{'Magenta Wool': 2, 'Brown Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_2_12': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_2_13,1,ancient_altar,"{'Magenta Wool': 2, 'Green Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_2_13,1,ancient_altar,"{'Magenta Wool': 2, 'Green Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_2_13': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_2_14,1,ancient_altar,"{'Magenta Wool': 2, 'Red Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_2_14,1,ancient_altar,"{'Magenta Wool': 2, 'Red Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_2_14': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_2_15,1,ancient_altar,"{'Magenta Wool': 2, 'Black Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_2_15,1,ancient_altar,"{'Magenta Wool': 2, 'Black Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_2_15': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_3_0,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'White Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_3_0,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'White Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_3_0': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_3_1,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'Orange Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_3_1,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'Orange Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_3_1': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_3_2,1,ancient_altar,"{'Magenta Wool': 2, 'Light Blue Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_3_2,1,ancient_altar,"{'Magenta Wool': 2, 'Light Blue Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_3_2': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_3_3,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 2, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_3_3,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 2, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_3_3': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_3_4,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'Yellow Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_3_4,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'Yellow Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_3_4': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_3_5,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'Lime Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_3_5,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'Lime Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_3_5': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_3_6,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'Pink Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_3_6,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'Pink Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_3_6': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_3_7,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'Gray Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_3_7,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'Gray Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_3_7': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_3_8,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'Light Gray Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_3_8,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'Light Gray Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_3_8': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_3_9,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'Cyan Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_3_9,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'Cyan Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_3_9': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_3_10,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'Purple Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_3_10,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'Purple Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_3_10': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_3_11,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'Blue Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_3_11,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'Blue Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_3_11': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_3_12,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'Brown Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_3_12,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'Brown Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_3_12': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_3_13,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'Green Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_3_13,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'Green Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_3_13': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_3_14,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'Red Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_3_14,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'Red Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_3_14': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_3_15,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'Black Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_3_15,1,ancient_altar,"{'Magenta Wool': 1, 'Light Blue Wool': 1, 'Black Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_3_15': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_4_0,1,ancient_altar,"{'Magenta Wool': 1, 'Yellow Wool': 1, 'White Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_4_0,1,ancient_altar,"{'Magenta Wool': 1, 'Yellow Wool': 1, 'White Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_4_0': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_4_1,1,ancient_altar,"{'Magenta Wool': 1, 'Yellow Wool': 1, 'Orange Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_4_1,1,ancient_altar,"{'Magenta Wool': 1, 'Yellow Wool': 1, 'Orange Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_4_1': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_4_2,1,ancient_altar,"{'Magenta Wool': 2, 'Yellow Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_4_2,1,ancient_altar,"{'Magenta Wool': 2, 'Yellow Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_4_2': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_4_3,1,ancient_altar,"{'Magenta Wool': 1, 'Yellow Wool': 1, 'Light Blue Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_4_3,1,ancient_altar,"{'Magenta Wool': 1, 'Yellow Wool': 1, 'Light Blue Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_4_3': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_4_4,1,ancient_altar,"{'Magenta Wool': 1, 'Yellow Wool': 2, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_4_4,1,ancient_altar,"{'Magenta Wool': 1, 'Yellow Wool': 2, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_4_4': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_4_5,1,ancient_altar,"{'Magenta Wool': 1, 'Yellow Wool': 1, 'Lime Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_4_5,1,ancient_altar,"{'Magenta Wool': 1, 'Yellow Wool': 1, 'Lime Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_4_5': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_4_6,1,ancient_altar,"{'Magenta Wool': 1, 'Yellow Wool': 1, 'Pink Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_4_6,1,ancient_altar,"{'Magenta Wool': 1, 'Yellow Wool': 1, 'Pink Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_4_6': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_4_7,1,ancient_altar,"{'Magenta Wool': 1, 'Yellow Wool': 1, 'Gray Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_4_7,1,ancient_altar,"{'Magenta Wool': 1, 'Yellow Wool': 1, 'Gray Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_4_7': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_4_8,1,ancient_altar,"{'Magenta Wool': 1, 'Yellow Wool': 1, 'Light Gray Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_4_8,1,ancient_altar,"{'Magenta Wool': 1, 'Yellow Wool': 1, 'Light Gray Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_4_8': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_4_9,1,ancient_altar,"{'Magenta Wool': 1, 'Yellow Wool': 1, 'Cyan Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_4_9,1,ancient_altar,"{'Magenta Wool': 1, 'Yellow Wool': 1, 'Cyan Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_4_9': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_4_10,1,ancient_altar,"{'Magenta Wool': 1, 'Yellow Wool': 1, 'Purple Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_4_10,1,ancient_altar,"{'Magenta Wool': 1, 'Yellow Wool': 1, 'Purple Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_4_10': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_4_11,1,ancient_altar,"{'Magenta Wool': 1, 'Yellow Wool': 1, 'Blue Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_4_11,1,ancient_altar,"{'Magenta Wool': 1, 'Yellow Wool': 1, 'Blue Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_4_11': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_2_4_12,1,ancient_altar,"{'Magenta Wool': 1, 'Yellow Wool': 1, 'Brown Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_2_4_12,1,ancient_altar,"{'Magenta Wool': 1, 'Yellow Wool': 1, 'Brown Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_2_4_12': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
